region_id_left,Zoning
8c2a8ac61ace7ff,15
8c2a8a89221ebff,0
8c2a8ac617b4bff,15
8c2a8ac65ac45ff,1
8c2a8ad4b5215ff,3
8c2a8a892004dff,10
8c2a8ac614149ff,15
8c2a8ac66083bff,15
8c2a8ac6685b3ff,15
8c2a8ac63c101ff,15
8c2a8ad59a197ff,15
8c2a8ad59a197ff,2
8c2a8ac642291ff,0
8c2a8ac618ce7ff,3
8c2a8ac61a51dff,3
8c2a8a8966c9dff,0
8c2a8ad4e29c1ff,15
8c2a8ad5b7687ff,15
8c2a8ac605a3dff,15
8c2a8ac609ad1ff,8
8c2a8ad4a7011ff,15
8c2a8ac642a57ff,0
8c2a8ad4a76a3ff,0
8c2a8ac61912bff,3
8c2a8a8924067ff,3
8c2a8ac669b41ff,15
8c2a8ac6cb1e9ff,6
8c2a8ac628c2dff,15
8c2a8a892a9e9ff,8
8c2a8ac6cb6d9ff,6
8c2a8a8926e09ff,2
8c2a8a8966941ff,0
8c2a8ac63cb63ff,15
8c2a8ac6cb0a1ff,6
8c2a8ac660a27ff,15
8c2a8ac60d93dff,15
8c2a8ad4a15a1ff,0
8c2a8ac6690a9ff,15
8c2a8ac6028a9ff,2
8c2a8ac60981dff,8
8c2a8ac60ac8bff,5
8c2a8ac639425ff,2
8c2a8ac63d515ff,15
8c2a8ac65d617ff,0
8c2a8ac66b759ff,15
8c2a8ad592d3bff,15
8c2a8ac60345dff,5
8c2a8ac652769ff,0
8c2a8a8966c0bff,0
8c2a8ac65a0ebff,0
8c2a8ac648f05ff,2
8c2a8a8962241ff,0
8c2a8ac667689ff,15
8c2a8ac648569ff,2
8c2a8ac655b0bff,0
8c2a8ad4a70b3ff,15
8c2a8a89298dbff,0
8c2a8ac66044dff,15
8c2a8ac66916bff,15
8c2a8a892ba21ff,0
8c2a8ad4b233bff,1
8c2a8ad4b233bff,2
8c2a8ac61411bff,15
8c2a8a8928d9dff,1
8c2a8ac6195edff,3
8c2a8ac656699ff,5
8c2a8a89368a9ff,6
8c2a8ac631a17ff,2
8c2a8ac61d2e9ff,5
8c2a8ad4bd24bff,2
8c2a8ac668eebff,15
8c2a8a8928337ff,0
8c2a8ac60314dff,15
8c2a8ac643aabff,0
8c2a8ad4b4a15ff,2
8c2a8ad4e6207ff,15
8c2a8ad4b74e3ff,0
8c2a8ac6418bbff,15
8c2a8ac600ab1ff,11
8c2a8a89360a5ff,6
8c2a8ac60426dff,15
8c2a8ac6532dbff,0
8c2a8a8963a83ff,0
8c2a8ac61c72bff,3
8c2a8ac61c72bff,5
8c2a8ac601749ff,5
8c2a8a8966039ff,0
8c2a8ad4a28bdff,0
8c2a8a892c417ff,10
8c2a8ac628585ff,15
8c2a8ac65b0e5ff,0
8c2a8a892086bff,0
8c2a8a89641e7ff,0
8c2a8ac64a251ff,3
8c2a8ac652809ff,5
8c2a8ac607041ff,2
8c2a8a8929965ff,0
8c2a8ac6044b3ff,15
8c2a8ac631459ff,15
8c2a8ac634025ff,15
8c2a8ac60043bff,15
8c2a8ad4a0837ff,15
8c2a8ac608159ff,8
8c2a8ac6045edff,15
8c2a8ac618b35ff,3
8c2a8ac6094c7ff,5
8c2a8ac6646c5ff,15
8c2a8ac655b33ff,0
8c2a8ac64ab23ff,8
8c2a8a8926225ff,3
8c2a8ad4a2f65ff,0
8c2a8ad4b6f4dff,0
8c2a8a8927109ff,3
8c2a8ac61a1ddff,3
8c2a8ac64c5d3ff,15
8c2a8ac6ddb33ff,7
8c2a8ac62170dff,15
8c2a8ac63126dff,15
8c2a8ad4b084bff,0
8c2a8ac61120dff,3
8c2a8ad4a8cb1ff,0
8c2a8ac60c32bff,15
8c2a8ad59a0c5ff,15
8c2a8ad59a0c5ff,2
8c2a8ac616a29ff,15
8c2a8ac667581ff,15
8c2a8ac606265ff,2
8c2a8ac6459a3ff,15
8c2a8a8930d85ff,6
8c2a8ac66b605ff,15
8c2a8ad59a303ff,2
8c2a8ac666ccdff,15
8c2a8ac609269ff,10
8c2a8ac6609d7ff,15
8c2a8ad59742dff,15
8c2a8ac61c449ff,3
8c2a8ad596853ff,15
8c2a8ac63b5a3ff,15
8c2a8ac64d64dff,15
8c2a8ad4a74d3ff,0
8c2a8ad4e2a6bff,15
8c2a8ad4a62b5ff,15
8c2a8ac60cd43ff,15
8c2a8ac648cedff,2
8c2a8ac666b55ff,15
8c2a8ad59a195ff,15
8c2a8ad59a195ff,2
8c2a8ac65d52bff,0
8c2a8ac63a063ff,15
8c2a8a8928517ff,0
8c2a8ad4b9997ff,2
8c2a8ad59a513ff,15
8c2a8ac665321ff,15
8c2a8ac60a727ff,5
8c2a8ac60005bff,12
8c2a8ad4ad9e9ff,15
8c2a8a8920637ff,8
8c2a8ac6184a3ff,3
8c2a8a8934a23ff,6
8c2a8ad4b0aa9ff,0
8c2a8ac662095ff,15
8c2a8ac629ae3ff,15
8c2a8a8927523ff,3
8c2a8ad484159ff,2
8c2a8ac644a11ff,15
8c2a8a8929119ff,0
8c2a8ac61a563ff,3
8c2a8ad4bd237ff,2
8c2a8a8936c65ff,6
8c2a8a8966ea1ff,0
8c2a8ac6660d7ff,15
8c2a8ad486edbff,2
8c2a8ac66c431ff,15
8c2a8ac61306dff,15
8c2a8ad4a9653ff,15
8c2a8ac64b75dff,3
8c2a8ac645a99ff,15
8c2a8ac608763ff,5
8c2a8ad59b42bff,2
8c2a8ac6cb72bff,6
8c2a8ac667169ff,15
8c2a8ad4ab71dff,2
8c2a8a89629c1ff,0
8c2a8ac66102bff,15
8c2a8ac610c07ff,15
8c2a8ac61264dff,15
8c2a8ac647451ff,0
8c2a8ac647451ff,2
8c2a8ac650cc5ff,5
8c2a8ac665619ff,9
8c2a8ac66706dff,15
8c2a8ac66c023ff,15
8c2a8ad59b2b3ff,2
8c2a8ac633229ff,15
8c2a8ac6620abff,15
8c2a8ad4b430dff,2
8c2a8ac648715ff,2
8c2a8ac65630bff,5
8c2a8ac6469b7ff,15
8c2a8ac60c6adff,15
8c2a8ac61c657ff,3
8c2a8ad4b6d51ff,0
8c2a8ac643925ff,0
8c2a8ac663863ff,15
8c2a8a892d1b3ff,1
8c2a8ac6c8f53ff,3
8c2a8ac650545ff,14
8c2a8ac6c9847ff,7
8c2a8ad4ba8edff,0
8c2a8ac6434c5ff,2
8c2a8ac6434c5ff,0
8c2a8ad4a2f61ff,0
8c2a8ac62a269ff,15
8c2a8ac628d05ff,15
8c2a8a892c9c9ff,0
8c2a8ad4a0043ff,0
8c2a8ac60c53bff,2
8c2a8ac61a5abff,3
8c2a8ac6531a3ff,11
8c2a8ac661a91ff,15
8c2a8ac618c33ff,3
8c2a8ad4b4807ff,2
8c2a8ac6486a1ff,2
8c2a8ad4e61a9ff,15
8c2a8ac61c241ff,5
8c2a8a892548bff,0
8c2a8ac61362dff,15
8c2a8ac615431ff,15
8c2a8a89282abff,0
8c2a8ac6cd525ff,3
8c2a8ac638001ff,15
8c2a8ac644c51ff,15
8c2a8ac6529dbff,5
8c2a8ac65160bff,7
8c2a8ac654dc7ff,5
8c2a8ad4ac267ff,15
8c2a8ac65a149ff,0
8c2a8ac64d615ff,15
8c2a8ac6351d7ff,15
8c2a8ad4e656bff,15
8c2a8ac60ab2bff,5
8c2a8ac667135ff,15
8c2a8a8925057ff,0
8c2a8ac62d5c3ff,15
8c2a8ad4b1227ff,2
8c2a8ad4b3b67ff,0
8c2a8ac6291adff,15
8c2a8ad5d248bff,15
8c2a8ac6c1931ff,15
8c2a8ad59a827ff,15
8c2a8ac650f69ff,5
8c2a8ac666685ff,15
8c2a8ad4a0a15ff,15
8c2a8a8927621ff,3
8c2a8ac64ca1bff,15
8c2a8ac623581ff,15
8c2a8ac6100e7ff,15
8c2a8ad590517ff,15
8c2a8ac634211ff,15
8c2a8a89289a5ff,0
8c2a8a8966c19ff,0
8c2a8ac66b2d7ff,15
8c2a8ac66c5bbff,15
8c2a8ad5b3861ff,15
8c2a8ac652f39ff,0
8c2a8ad4b366dff,8
8c2a8ad5b246bff,15
8c2a8a89346cdff,6
8c2a8a8924e4dff,3
8c2a8ac64b29bff,3
8c2a8ad4b7001ff,0
8c2a8a89205cbff,1
8c2a8a89205cbff,8
8c2a8ac652553ff,0
8c2a8ad4a20b1ff,9
8c2a8ad4bc31dff,2
8c2a8ac648237ff,2
8c2a8ad4aac11ff,0
8c2a8ad4a26c7ff,2
8c2a8ac6cc6cdff,15
8c2a8ad4a066dff,0
8c2a8ac611a19ff,3
8c2a8ac6290d5ff,15
8c2a8ac6181b1ff,3
8c2a8ac661503ff,15
8c2a8ac61ca21ff,5
8c2a8ac61d351ff,5
8c2a8ac65984bff,11
8c2a8ac63a991ff,15
8c2a8ad4a0567ff,0
8c2a8ac6188ddff,3
8c2a8ad4e2c31ff,15
8c2a8ad4ada9bff,15
8c2a8ac60c6a3ff,15
8c2a8ac654edbff,5
8c2a8ad4a431bff,15
8c2a8ac61d987ff,5
8c2a8ac649405ff,2
8c2a8ad4b25adff,11
8c2a8ac6026a9ff,15
8c2a8ac64a2d3ff,1
8c2a8ac62a10dff,15
8c2a8ad4abab7ff,2
8c2a8ad4abab7ff,0
8c2a8ad4a50ddff,15
8c2a8ac65b445ff,0
8c2a8ad4a4155ff,15
8c2a8a892c4c9ff,10
8c2a8ac66164dff,15
8c2a8ad4a144bff,0
8c2a8a8929417ff,2
8c2a8ac630261ff,2
8c2a8a892a935ff,8
8c2a8ac6cda8bff,3
8c2a8ac668ae1ff,15
8c2a8ac649009ff,0
8c2a8ac650525ff,14
8c2a8ac65062dff,14
8c2a8ad486d69ff,2
8c2a8a8929b5bff,0
8c2a8ad4a32bbff,0
8c2a8ac65932bff,11
8c2a8ac65932bff,0
8c2a8ac642145ff,0
8c2a8ac6654d3ff,15
8c2a8a89280c9ff,0
8c2a8ac6dd94bff,7
8c2a8ac6545a9ff,5
8c2a8ac64b84bff,2
8c2a8ad4a0811ff,15
8c2a8ac64d051ff,2
8c2a8a892d5ebff,0
8c2a8ad4a2d69ff,0
8c2a8ac66789dff,15
8c2a8ad487823ff,1
8c2a8ac656583ff,5
8c2a8a892aabdff,0
8c2a8ac635703ff,15
8c2a8ac61042bff,15
8c2a8ac6216d7ff,15
8c2a8ac63a1ddff,15
8c2a8a8922a27ff,3
8c2a8ac608015ff,5
8c2a8ac666a89ff,15
8c2a8a892d315ff,0
8c2a8ac634009ff,15
8c2a8ad4841adff,2
8c2a8ac61c103ff,5
8c2a8ac62d62bff,15
8c2a8ac64401dff,15
8c2a8ac644981ff,15
8c2a8ac63db53ff,15
8c2a8ad4a0151ff,15
8c2a8ac662ed9ff,15
8c2a8ac660269ff,15
8c2a8ad4b6009ff,0
8c2a8ac622607ff,15
8c2a8a8927a35ff,3
8c2a8ac642c87ff,10
8c2a8ac62866bff,15
8c2a8ac646ca3ff,15
8c2a8ac6314c3ff,15
8c2a8ac65bb27ff,2
8c2a8ac61c681ff,3
8c2a8ac642257ff,0
8c2a8a8920e0bff,13
8c2a8ac62b30dff,15
8c2a8ac619493ff,3
8c2a8ac60ce09ff,15
8c2a8ac668687ff,15
8c2a8ac63c51dff,15
8c2a8ac6dd889ff,7
8c2a8ad5936d9ff,15
8c2a8ac655167ff,5
8c2a8ac616263ff,15
8c2a8a89379c7ff,6
8c2a8ac75b217ff,15
8c2a8ad4a106bff,15
8c2a8ad4a106bff,0
8c2a8ad592b5dff,15
8c2a8ad4b6e9bff,0
8c2a8ad4bad23ff,8
8c2a8ac75b73dff,15
8c2a8a8926f5dff,2
8c2a8ac639a89ff,2
8c2a8ac645005ff,15
8c2a8ad4a9267ff,15
8c2a8a8964809ff,0
8c2a8ac65c46dff,4
8c2a8ac65c46dff,5
8c2a8ad4bc6e9ff,2
8c2a8ac660f49ff,15
8c2a8a89620d5ff,2
8c2a8ac6384d3ff,15
8c2a8ac6cca17ff,15
8c2a8ac6611a7ff,15
8c2a8ac65799bff,5
8c2a8ac6059a1ff,15
8c2a8ac610e87ff,15
8c2a8ac623461ff,15
8c2a8a8923241ff,8
8c2a8ac6621b1ff,15
8c2a8a8929015ff,0
8c2a8ad4a2693ff,1
8c2a8ac669a01ff,15
8c2a8ac6c314bff,10
8c2a8ac6c314bff,2
8c2a8ad4b2059ff,2
8c2a8a893703dff,6
8c2a8ac600833ff,11
8c2a8ad5b306dff,15
8c2a8ad484f2dff,2
8c2a8ac60d645ff,15
8c2a8ad4865ebff,2
8c2a8ac6cc1c7ff,15
8c2a8ac64d897ff,15
8c2a8ac6510c3ff,4
8c2a8a896398dff,0
8c2a8a8962307ff,0
8c2a8ac652639ff,0
8c2a8a89245edff,0
8c2a8ac651829ff,4
8c2a8ac603967ff,15
8c2a8ad4a8cb7ff,0
8c2a8ad4e2a8dff,15
8c2a8a893789dff,6
8c2a8ac64bb6bff,2
8c2a8ad4b2ab7ff,0
8c2a8ac6380c9ff,15
8c2a8ac61b921ff,3
8c2a8ac638eabff,15
8c2a8ac6405e7ff,0
8c2a8ac64826dff,2
8c2a8ac64826dff,0
8c2a8ac64d46dff,2
8c2a8ac6608a3ff,15
8c2a8ac6130a3ff,15
8c2a8ac6475abff,2
8c2a8ac62ae49ff,15
8c2a8ac6cd96dff,15
8c2a8ac609935ff,16
8c2a8ac64b283ff,3
8c2a8ad4b8c67ff,2
8c2a8a892672bff,2
8c2a8ac620215ff,15
8c2a8ac652d83ff,3
8c2a8ac614a5bff,15
8c2a8ac64ca23ff,15
8c2a8ac61dae5ff,5
8c2a8ac61a619ff,3
8c2a8a892ab6bff,11
8c2a8ac628adbff,15
8c2a8ac64d739ff,2
8c2a8ad4a7ad7ff,15
8c2a8a892ad41ff,0
8c2a8ac617a05ff,15
8c2a8ac64b737ff,3
8c2a8ad4b0c11ff,2
8c2a8ad597501ff,15
8c2a8ac6426c7ff,0
8c2a8ac630255ff,2
8c2a8ad485483ff,0
8c2a8ad4a6439ff,15
8c2a8ad4ad737ff,15
8c2a8ac659adbff,11
8c2a8ac659adbff,0
8c2a8ac63cb1bff,15
8c2a8ac66cc1dff,9
8c2a8ac60ac17ff,5
8c2a8ac60a1d3ff,5
8c2a8ac600c17ff,15
8c2a8ad4aa349ff,2
8c2a8ac628825ff,15
8c2a8ac643921ff,0
8c2a8ac610e49ff,15
8c2a8ac61612bff,15
8c2a8ac6312a3ff,15
8c2a8ac66b32bff,15
8c2a8ac654613ff,5
8c2a8a892da35ff,1
8c2a8ac628cb5ff,15
8c2a8ac61b733ff,3
8c2a8ac6572abff,5
8c2a8ad5b21c1ff,15
8c2a8ac66509bff,15
8c2a8ad4a1645ff,0
8c2a8ac618025ff,3
8c2a8ac604a27ff,15
8c2a8ac66d729ff,15
8c2a8ac657a4dff,5
8c2a8ac648da7ff,2
8c2a8ac65cf1bff,5
8c2a8ac6391a7ff,2
8c2a8ac6589a1ff,4
8c2a8ac6182a9ff,3
8c2a8ac614d27ff,15
8c2a8ac609b61ff,15
8c2a8a8928221ff,0
8c2a8ac6481a7ff,0
8c2a8ac6ca21dff,6
8c2a8ad4ab0cbff,2
8c2a8ad4ab0cbff,0
8c2a8ac651b05ff,5
8c2a8ac6052b1ff,15
8c2a8ac65b13dff,0
8c2a8ac635abbff,15
8c2a8ac64b209ff,8
8c2a8ac63d225ff,15
8c2a8ac60d421ff,15
8c2a8ac60d10dff,15
8c2a8ac614d43ff,15
8c2a8ac6cd289ff,3
8c2a8ac66a457ff,15
8c2a8a8929aa9ff,0
8c2a8ad4a2ccbff,2
8c2a8a89278bbff,3
8c2a8a89218b7ff,10
8c2a8ac63c055ff,15
8c2a8ac65a8dbff,1
8c2a8ac6c0e4bff,15
8c2a8ad4bcad3ff,2
8c2a8ac64d413ff,15
8c2a8ac64863dff,2
8c2a8a8934961ff,6
8c2a8a8934961ff,7
8c2a8ac6350edff,15
8c2a8ac6188cdff,3
8c2a8ad4a0a33ff,15
8c2a8ad4b0595ff,0
8c2a8ac6695b1ff,15
8c2a8a8927551ff,3
8c2a8ad4b365bff,8
8c2a8ac60259dff,15
8c2a8ad4e69b7ff,15
8c2a8ac65a635ff,1
8c2a8ac62d433ff,15
8c2a8ac62a98bff,2
8c2a8ac65c037ff,4
8c2a8ad4b2c67ff,0
8c2a8ad592697ff,15
8c2a8ac6148d3ff,15
8c2a8ac66341dff,15
8c2a8ac639549ff,2
8c2a8ac640ecdff,8
8c2a8ac62ba45ff,15
8c2a8ac63da15ff,15
8c2a8a8926c53ff,3
8c2a8ac62babbff,15
8c2a8ac6056d1ff,2
8c2a8ac620235ff,15
8c2a8ac666a23ff,15
8c2a8ac6c1539ff,15
8c2a8a89200e7ff,10
8c2a8ac620623ff,2
8c2a8ac6670c3ff,15
8c2a8ac641757ff,11
8c2a8ac6c18c5ff,15
8c2a8ad593521ff,15
8c2a8ac643b03ff,0
8c2a8ac60b6a5ff,5
8c2a8ac6068c5ff,2
8c2a8ac63cac3ff,15
8c2a8ac666d45ff,15
8c2a8ad4841c9ff,2
8c2a8ac602803ff,15
8c2a8ac644621ff,2
8c2a8ac646f3bff,15
8c2a8ac652359ff,11
8c2a8ac60b283ff,5
8c2a8ac64c855ff,15
8c2a8ac6650e3ff,15
8c2a8ac646583ff,8
8c2a8ac646583ff,10
8c2a8ac6232b3ff,15
8c2a8ac639aa7ff,2
8c2a8ac6574bbff,5
8c2a8ac64c611ff,16
8c2a8ac65b1c1ff,0
8c2a8ac64af47ff,0
8c2a8ac644c59ff,15
8c2a8ad4b7881ff,0
8c2a8ac654e23ff,5
8c2a8ac64cd9bff,2
8c2a8ac666d83ff,15
8c2a8ad487311ff,0
8c2a8ad4bd9a9ff,2
8c2a8ad5968a1ff,15
8c2a8ad59662bff,15
8c2a8a8934751ff,6
8c2a8ad4bd929ff,0
8c2a8ac664255ff,15
8c2a8ac6304cdff,2
8c2a8ac6304cdff,15
8c2a8ac66b2a3ff,15
8c2a8a8925697ff,0
8c2a8ad592b43ff,15
8c2a8a8926ce5ff,3
8c2a8ad4a21e3ff,0
8c2a8ad480959ff,0
8c2a8ad4e2f59ff,15
8c2a8ac6189e7ff,3
8c2a8ac602963ff,2
8c2a8ad48515bff,15
8c2a8ad59b745ff,2
8c2a8ac66841bff,15
8c2a8a8927a69ff,3
8c2a8ad4a6d8bff,2
8c2a8ac6454bdff,2
8c2a8ac6202e7ff,15
8c2a8ac664f05ff,15
8c2a8ac6622b9ff,15
8c2a8ad4a40d7ff,15
8c2a8ac652e6dff,0
8c2a8ac64071dff,8
8c2a8ac610547ff,15
8c2a8ac65ac4dff,1
8c2a8ad4ac109ff,15
8c2a8ac6070b3ff,2
8c2a8ac65c6a7ff,4
8c2a8ac65c6a7ff,5
8c2a8a89661ddff,0
8c2a8ac62a803ff,2
8c2a8ac631ad1ff,2
8c2a8ad4a66d9ff,0
8c2a8ac660d3bff,15
8c2a8ac663907ff,15
8c2a8ac648149ff,0
8c2a8ac628081ff,15
8c2a8ac641651ff,11
8c2a8ac641651ff,2
8c2a8ac663a13ff,15
8c2a8ad4b3315ff,0
8c2a8ad596a41ff,15
8c2a8ad4a925dff,15
8c2a8ac600087ff,7
8c2a8a892ce15ff,10
8c2a8ac614cebff,15
8c2a8ac616327ff,15
8c2a8ac66a33bff,2
8c2a8ac613063ff,15
8c2a8ac63cc61ff,15
8c2a8a8928239ff,0
8c2a8ad592a83ff,15
8c2a8ac66b317ff,15
8c2a8ac6388b1ff,15
8c2a8ad4aa2d9ff,2
8c2a8ac6562d3ff,5
8c2a8ac6232d1ff,15
8c2a8ac633059ff,15
8c2a8ac6cc1d5ff,15
8c2a8ac619725ff,3
8c2a8ac640847ff,2
8c2a8ac664555ff,15
8c2a8ac655297ff,5
8c2a8ac601b33ff,2
8c2a8ad4a7a9bff,15
8c2a8ac64c419ff,16
8c2a8a8934643ff,6
8c2a8a8934643ff,15
8c2a8ad4b133dff,2
8c2a8ac6c774bff,3
8c2a8ac621b49ff,15
8c2a8ac65dac9ff,1
8c2a8ad593565ff,15
8c2a8ac66c955ff,15
8c2a8ad4b729dff,2
8c2a8ad4b7835ff,0
8c2a8ad4b9a31ff,2
8c2a8ac615099ff,15
8c2a8ac6c1227ff,15
8c2a8ac600297ff,12
8c2a8ad59a32dff,2
8c2a8a8937549ff,6
8c2a8ac60d8a9ff,15
8c2a8ac6024d3ff,15
8c2a8ad4bc735ff,2
8c2a8a892a5cdff,1
8c2a8ac66ad69ff,15
8c2a8ac66d0edff,15
8c2a8ac66b34bff,15
8c2a8ac607b31ff,15
8c2a8ac60b835ff,5
8c2a8ad4b79d9ff,0
8c2a8a892c515ff,10
8c2a8ac6210a7ff,15
8c2a8ac6601bbff,15
8c2a8ad4b0e63ff,2
8c2a8ac62118dff,15
8c2a8a89262cdff,3
8c2a8ac656197ff,5
8c2a8ac666b31ff,15
8c2a8a8923361ff,8
8c2a8ad4b6049ff,0
8c2a8ac63a705ff,15
8c2a8ac646295ff,2
8c2a8a8926195ff,2
8c2a8a8926195ff,3
8c2a8ac639001ff,2
8c2a8ac642005ff,0
8c2a8ac628d97ff,15
8c2a8ac6645cdff,15
8c2a8ac66a805ff,15
8c2a8ac6cd6b5ff,3
8c2a8ad4b8b59ff,2
8c2a8ac63b855ff,15
8c2a8ac6c0b03ff,15
8c2a8ad4a18d1ff,15
8c2a8ac6c8e69ff,7
8c2a8ac60da0dff,15
8c2a8ac656a83ff,5
8c2a8ac60c52dff,15
8c2a8ad4a70cdff,15
8c2a8ad5934c9ff,15
8c2a8ac6158adff,15
8c2a8a8934229ff,6
8c2a8a896c935ff,0
8c2a8ac6006cbff,5
8c2a8ac654d31ff,5
8c2a8ac62a023ff,15
8c2a8ac6cd963ff,15
8c2a8ad4bd937ff,1
8c2a8ac60d651ff,16
8c2a8ac60d651ff,15
8c2a8a892899dff,0
8c2a8ac648409ff,2
8c2a8ad593abdff,15
8c2a8ac669093ff,15
8c2a8ac62a40dff,15
8c2a8ac6cc431ff,15
8c2a8ac644803ff,15
8c2a8ac642a11ff,0
8c2a8ac645857ff,15
8c2a8ac640e19ff,8
8c2a8ad4ac9b1ff,15
8c2a8a892c809ff,0
8c2a8ac603a35ff,15
8c2a8ac6391d3ff,2
8c2a8ac6579edff,5
8c2a8a89360e7ff,6
8c2a8ac65769bff,5
8c2a8ac60c163ff,15
8c2a8ac602f05ff,15
8c2a8ac656ad5ff,5
8c2a8ad4a352dff,0
8c2a8a8928557ff,0
8c2a8ac641489ff,10
8c2a8ac641489ff,2
8c2a8ac669b4dff,15
8c2a8ac6235c5ff,15
8c2a8ad59b5ebff,15
8c2a8a896648bff,0
8c2a8ac613b5dff,15
8c2a8ac658e83ff,11
8c2a8ac62b291ff,15
8c2a8ac6c0cb5ff,3
8c2a8ad4b88b3ff,2
8c2a8ac6468d1ff,15
8c2a8ac61458bff,15
8c2a8ac6cd883ff,15
8c2a8ac663419ff,15
8c2a8ad4a70d7ff,15
8c2a8ac605457ff,15
8c2a8ac62070bff,2
8c2a8ac62070bff,15
8c2a8a893099bff,15
8c2a8a89651ebff,0
8c2a8ad4b681bff,0
8c2a8ac64cf37ff,15
8c2a8ac63aa27ff,15
8c2a8ac66584dff,15
8c2a8ac66b76bff,15
8c2a8ac66a911ff,15
8c2a8ac602615ff,15
8c2a8a89256ebff,0
8c2a8ad4b3b55ff,0
8c2a8ad4b620dff,0
8c2a8ac651117ff,4
8c2a8ac63b69dff,15
8c2a8ac613315ff,15
8c2a8a8926b29ff,3
8c2a8ad4b6487ff,11
8c2a8ac6cd443ff,3
8c2a8a8964aa1ff,0
8c2a8a8924095ff,0
8c2a8ac6568b3ff,5
8c2a8a89350d1ff,15
8c2a8ac646231ff,2
8c2a8ac644f13ff,15
8c2a8a892c313ff,10
8c2a8ac663599ff,15
8c2a8ad4a5315ff,15
8c2a8ad4a376bff,0
8c2a8ac602985ff,2
8c2a8a89662d5ff,0
8c2a8ac662949ff,15
8c2a8ad4a6f2bff,2
8c2a8ac66b1e9ff,15
8c2a8ac66b1e9ff,2
8c2a8ac658d37ff,7
8c2a8ad4a9985ff,15
8c2a8a89280e3ff,0
8c2a8ac622469ff,15
8c2a8ad4e2e99ff,15
8c2a8ad4b5351ff,2
8c2a8ad4e6eb5ff,15
8c2a8ac65c259ff,0
8c2a8ac6ed26dff,15
8c2a8ac658761ff,1
8c2a8ac65c2c9ff,1
8c2a8ac602655ff,15
8c2a8ad593321ff,15
8c2a8ac6168adff,15
8c2a8a8926443ff,2
8c2a8ac66ccd5ff,15
8c2a8ac66ccd5ff,9
8c2a8ad4b703dff,0
8c2a8ac642c9dff,10
8c2a8ac642c9dff,0
8c2a8ac75b6e3ff,15
8c2a8a8929611ff,2
8c2a8a892ccc9ff,10
8c2a8ad4a92b3ff,15
8c2a8ad59ad4dff,15
8c2a8ac666815ff,15
8c2a8ad4b7521ff,0
8c2a8ac666d81ff,15
8c2a8ad4ac8d9ff,15
8c2a8ac62c0a7ff,15
8c2a8a8935239ff,15
8c2a8ac64a931ff,8
8c2a8ac631625ff,15
8c2a8ac6084a7ff,5
8c2a8ac6629b3ff,15
8c2a8a892ab4bff,11
8c2a8a892ab4bff,0
8c2a8ac65aaebff,1
8c2a8ac651599ff,14
8c2a8ac638205ff,2
8c2a8a89299abff,0
8c2a8a8920b67ff,0
8c2a8ac654e43ff,5
8c2a8ad5b39c9ff,15
8c2a8ac618a1bff,3
8c2a8ad4a0f2dff,15
8c2a8a8935467ff,6
8c2a8ac614521ff,15
8c2a8ac66cd41ff,9
8c2a8ac631925ff,15
8c2a8ad4a00c3ff,0
8c2a8ad4bcd07ff,10
8c2a8ac6dda2dff,7
8c2a8ad4a6ad5ff,15
8c2a8ad5964a1ff,15
8c2a8ac60aa2bff,5
8c2a8ac614f33ff,15
8c2a8ac6462b9ff,2
8c2a8ac6695cdff,15
8c2a8ac65bacdff,0
8c2a8ac616233ff,15
8c2a8ad4a2dd7ff,2
8c2a8ad4a2dd7ff,0
8c2a8ac75b293ff,15
8c2a8ad590d99ff,15
8c2a8ad4b469dff,0
8c2a8ac662037ff,15
8c2a8ac642367ff,0
8c2a8ac6590cbff,0
8c2a8ac62351dff,15
8c2a8ac6194a9ff,3
8c2a8a89298b9ff,0
8c2a8ac6040c7ff,15
8c2a8a89659d9ff,0
8c2a8ac615007ff,15
8c2a8ac617417ff,15
8c2a8ac66b163ff,15
8c2a8a892b889ff,0
8c2a8ac605119ff,15
8c2a8ac619ad1ff,3
8c2a8ac663b17ff,15
8c2a8a8964201ff,0
8c2a8ac60871bff,5
8c2a8ac60d33bff,15
8c2a8ac61482bff,15
8c2a8ac66cc09ff,9
8c2a8ac667591ff,15
8c2a8ac6c14c5ff,7
8c2a8ac601033ff,15
8c2a8ac60842bff,5
8c2a8ac615543ff,15
8c2a8a8922dc7ff,2
8c2a8ac6406a7ff,0
8c2a8ac61966dff,3
8c2a8ac666319ff,15
8c2a8ac63113bff,2
8c2a8ad4b4e65ff,2
8c2a8ac640829ff,2
8c2a8ac601481ff,5
8c2a8ac6dd24bff,7
8c2a8ac65b919ff,4
8c2a8ac66a225ff,2
8c2a8ac66c603ff,15
8c2a8ad592a07ff,15
8c2a8ad485b0bff,15
8c2a8ac631193ff,2
8c2a8ac6092a5ff,10
8c2a8ac612225ff,15
8c2a8a8929a53ff,0
8c2a8ac64733bff,2
8c2a8a8937a5bff,6
8c2a8ac61ce31ff,3
8c2a8ac61ce31ff,5
8c2a8ac6594b3ff,11
8c2a8ac6594b3ff,0
8c2a8ad4ace0dff,15
8c2a8ad596f35ff,15
8c2a8ac6c02c7ff,15
8c2a8ac66c13bff,15
8c2a8ac6284dbff,15
8c2a8ac660e43ff,15
8c2a8ac6040d3ff,15
8c2a8ad5b3ac9ff,15
8c2a8ac66653dff,15
8c2a8a8922f4bff,0
